Air (400mA 10ms)

Labels,Decay52,Decay52F1,Decay52F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.01E07,1.01E07,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

2.55E07,2.099E+4,2.117E+4,-1.252E+0,
2.56E07,2.114E+4,2.103E+4,7.640E-1,
2.57E07,2.088E+4,2.089E+4,-5.209E-2,
2.58E07,2.070E+4,2.075E+4,-3.632E-1,
2.59E07,2.048E+4,2.061E+4,-8.951E-1,
2.6E07,2.028E+4,2.047E+4,-1.306E+0,
2.61E07,2.042E+4,2.033E+4,6.153E-1,
2.62E07,2.022E+4,2.020E+4,1.885E-1,
2.63E07,2.009E+4,2.006E+4,2.089E-1,
2.64E07,1.982E+4,1.993E+4,-7.576E-1,
2.65E07,1.990E+4,1.980E+4,7.444E-1,
2.66E07,1.979E+4,1.966E+4,9.214E-1,
2.67E07,1.948E+4,1.953E+4,-3.854E-1,
2.68E07,1.936E+4,1.940E+4,-3.396E-1,
2.69E07,1.933E+4,1.928E+4,3.904E-1,
2.7E07,1.924E+4,1.915E+4,6.256E-1,
2.71E07,1.889E+4,1.902E+4,-9.950E-1,
2.72E07,1.887E+4,1.890E+4,-2.130E-1,
2.73E07,1.864E+4,1.877E+4,-9.431E-1,
2.74E07,1.876E+4,1.865E+4,7.940E-1,
2.75E07,1.853E+4,1.853E+4,1.664E-2,
2.76E07,1.838E+4,1.840E+4,-2.153E-1,
2.77E07,1.831E+4,1.828E+4,1.730E-1,
2.78E07,1.810E+4,1.816E+4,-4.828E-1,
2.79E07,1.803E+4,1.805E+4,-9.134E-2,
2.8E07,1.784E+4,1.793E+4,-6.853E-1,
2.81E07,1.785E+4,1.781E+4,3.240E-1,
2.82E07,1.773E+4,1.769E+4,2.267E-1,
2.83E07,1.780E+4,1.758E+4,1.658E+0,
2.84E07,1.752E+4,1.747E+4,4.246E-1,
2.85E07,1.720E+4,1.735E+4,-1.187E+0,
2.86E07,1.727E+4,1.724E+4,1.874E-1,
2.87E07,1.705E+4,1.713E+4,-5.898E-1,
2.88E07,1.681E+4,1.702E+4,-1.577E+0,
2.89E07,1.706E+4,1.691E+4,1.172E+0,
2.9E07,1.687E+4,1.680E+4,5.068E-1,
2.91E07,1.665E+4,1.669E+4,-3.589E-1,
2.92E07,1.654E+4,1.659E+4,-3.832E-1,
2.93E07,1.632E+4,1.648E+4,-1.214E+0,
2.94E07,1.654E+4,1.637E+4,1.293E+0,
2.95E07,1.637E+4,1.627E+4,7.561E-1,
2.96E07,1.629E+4,1.617E+4,9.825E-1,
2.97E07,1.600E+4,1.606E+4,-5.119E-1,
2.98E07,1.600E+4,1.596E+4,3.185E-1,
2.99E07,1.581E+4,1.586E+4,-4.334E-1,
3E07,1.583E+4,1.576E+4,5.638E-1,
3.01E07,1.565E+4,1.566E+4,-9.142E-2,
3.02E07,1.546E+4,1.556E+4,-8.091E-1,
3.03E07,1.545E+4,1.546E+4,-1.170E-1,
3.04E07,1.530E+4,1.537E+4,-5.682E-1,
3.05E07,1.533E+4,1.527E+4,5.027E-1,
3.06E07,1.522E+4,1.517E+4,3.808E-1,
3.07E07,1.521E+4,1.508E+4,1.046E+0,
3.08E07,1.507E+4,1.498E+4,7.184E-1,
3.09E07,1.473E+4,1.489E+4,-1.288E+0,
3.1E07,1.492E+4,1.480E+4,9.696E-1,
3.11E07,1.482E+4,1.471E+4,9.236E-1,
3.12E07,1.469E+4,1.461E+4,6.246E-1,
3.13E07,1.454E+4,1.452E+4,1.183E-1,
3.14E07,1.445E+4,1.443E+4,1.672E-1,
3.15E07,1.442E+4,1.434E+4,6.596E-1,
3.16E07,1.433E+4,1.426E+4,6.485E-1,
3.17E07,1.415E+4,1.417E+4,-1.231E-1,
3.18E07,1.379E+4,1.408E+4,-2.449E+0,
3.19E07,1.397E+4,1.400E+4,-2.139E-1,
3.2E07,1.388E+4,1.391E+4,-2.515E-1,
3.21E07,1.381E+4,1.382E+4,-1.674E-1,
3.22E07,1.354E+4,1.374E+4,-1.748E+0,
3.23E07,1.364E+4,1.366E+4,-1.433E-1,
3.24E07,1.336E+4,1.357E+4,-1.867E+0,
3.25E07,1.347E+4,1.349E+4,-1.936E-1,
3.26E07,1.335E+4,1.341E+4,-5.176E-1,
3.27E07,1.333E+4,1.333E+4,3.638E-2,
3.28E07,1.318E+4,1.325E+4,-6.398E-1,
3.29E07,1.292E+4,1.317E+4,-2.188E+0,
3.3E07,1.309E+4,1.309E+4,1.220E-2,
3.31E07,1.322E+4,1.301E+4,1.825E+0,
3.32E07,1.301E+4,1.293E+4,6.726E-1,
3.33E07,1.287E+4,1.286E+4,1.582E-1,
3.34E07,1.292E+4,1.278E+4,1.228E+0,
3.35E07,1.288E+4,1.270E+4,1.521E+0,
3.36E07,1.262E+4,1.263E+4,-9.800E-2,
3.37E07,1.261E+4,1.255E+4,4.614E-1,
3.38E07,1.263E+4,1.248E+4,1.370E+0,
3.39E07,1.234E+4,1.241E+4,-6.334E-1,
3.4E07,1.237E+4,1.233E+4,3.300E-1,
3.41E07,1.223E+4,1.226E+4,-3.150E-1,
3.42E07,1.221E+4,1.219E+4,2.178E-1,
3.43E07,1.231E+4,1.212E+4,1.698E+0,
3.44E07,1.193E+4,1.205E+4,-1.070E+0,
3.45E07,1.222E+4,1.198E+4,2.237E+0,
3.46E07,1.188E+4,1.191E+4,-2.110E-1,
3.47E07,1.174E+4,1.184E+4,-8.759E-1,
3.48E07,1.173E+4,1.177E+4,-3.635E-1,
3.49E07,1.151E+4,1.170E+4,-1.812E+0,
3.5E07,1.178E+4,1.163E+4,1.319E+0,
3.51E07,1.143E+4,1.157E+4,-1.281E+0,
3.52E07,1.143E+4,1.150E+4,-6.227E-1,
3.53E07,1.140E+4,1.143E+4,-3.439E-1,
3.54E07,1.147E+4,1.137E+4,9.304E-1,
3.55E07,1.113E+4,1.130E+4,-1.645E+0,
3.56E07,1.111E+4,1.124E+4,-1.216E+0,
3.57E07,1.117E+4,1.118E+4,-9.858E-2,
3.58E07,1.133E+4,1.111E+4,2.000E+0,
3.59E07,1.124E+4,1.105E+4,1.780E+0,
3.6E07,1.118E+4,1.099E+4,1.778E+0,
3.61E07,1.082E+4,1.093E+4,-9.728E-1,
3.62E07,1.088E+4,1.086E+4,1.928E-1,
3.63E07,1.092E+4,1.080E+4,1.138E+0,
3.64E07,1.062E+4,1.074E+4,-1.201E+0,
3.65E07,1.077E+4,1.068E+4,8.303E-1,
