Water (400mA 10ms)

Labels,Decay60,Decay60F1,Decay60F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.01E07,1.01E07,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

96400008.000000,3.266E+3,3.260E+3,1.103E-1,
96500008.000000,3.202E+3,3.259E+3,-1.012E+0,
96600008.000000,3.247E+3,3.259E+3,-2.072E-1,
96700008.000000,3.201E+3,3.258E+3,-1.014E+0,
96800008.000000,3.218E+3,3.258E+3,-7.038E-1,
96900008.000000,3.262E+3,3.257E+3,7.893E-2,
97000008.000000,3.287E+3,3.257E+3,5.222E-1,
97100008.000000,3.316E+3,3.257E+3,1.031E+0,
97200008.000000,3.240E+3,3.256E+3,-2.848E-1,
97300008.000000,3.204E+3,3.256E+3,-9.150E-1,
97400008.000000,3.267E+3,3.255E+3,2.034E-1,
97500008.000000,3.304E+3,3.255E+3,8.531E-1,
97600008.000000,3.284E+3,3.255E+3,5.139E-1,
97700008.000000,3.169E+3,3.254E+3,-1.512E+0,
97800008.000000,3.364E+3,3.254E+3,1.901E+0,
97900008.000000,3.187E+3,3.253E+3,-1.175E+0,
98000008.000000,3.183E+3,3.253E+3,-1.240E+0,
98100008.000000,3.153E+3,3.253E+3,-1.773E+0,
98200008.000000,3.242E+3,3.252E+3,-1.784E-1,
98300008.000000,3.187E+3,3.252E+3,-1.147E+0,
98400008.000000,3.341E+3,3.251E+3,1.550E+0,
98500008.000000,3.278E+3,3.251E+3,4.715E-1,
98600008.000000,3.212E+3,3.251E+3,-6.815E-1,
98700008.000000,3.326E+3,3.250E+3,1.313E+0,
98800008.000000,3.229E+3,3.250E+3,-3.674E-1,
98900008.000000,3.237E+3,3.250E+3,-2.199E-1,
99000008.000000,3.297E+3,3.249E+3,8.335E-1,
99100008.000000,3.245E+3,3.249E+3,-6.635E-2,
99200008.000000,3.235E+3,3.248E+3,-2.359E-1,
99300008.000000,3.286E+3,3.248E+3,6.618E-1,
99400008.000000,3.252E+3,3.248E+3,7.528E-2,
99500008.000000,3.267E+3,3.247E+3,3.437E-1,
99600008.000000,3.310E+3,3.247E+3,1.095E+0,
99700008.000000,3.161E+3,3.247E+3,-1.524E+0,
99800008.000000,3.194E+3,3.246E+3,-9.257E-1,
99900008.000000,3.203E+3,3.246E+3,-7.594E-1,
