Air (400mA)

Labels,Decay49,Decay49F1,Decay49F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.1E06,1.1E06,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

4.56E07,3.314E+3,3.379E+3,-1.128E+0,
4.57E07,3.378E+3,3.377E+3,1.708E-2,
4.58E07,3.373E+3,3.375E+3,-3.590E-2,
4.59E07,3.360E+3,3.373E+3,-2.273E-1,
4.6E07,3.387E+3,3.371E+3,2.700E-1,
4.61E07,3.358E+3,3.369E+3,-1.969E-1,
4.62E07,3.372E+3,3.368E+3,7.662E-2,
4.63E07,3.354E+3,3.366E+3,-2.021E-1,
4.64E07,3.294E+3,3.364E+3,-1.217E+0,
4.65E07,3.472E+3,3.362E+3,1.866E+0,
4.66E07,3.439E+3,3.360E+3,1.343E+0,
4.67E07,3.443E+3,3.358E+3,1.441E+0,
4.68E07,3.294E+3,3.357E+3,-1.092E+0,
4.69E07,3.395E+3,3.355E+3,6.875E-1,
4.7E07,3.390E+3,3.353E+3,6.321E-1,
4.71E07,3.454E+3,3.351E+3,1.745E+0,
4.72E07,3.239E+3,3.350E+3,-1.946E+0,
4.73E07,3.339E+3,3.348E+3,-1.567E-1,
4.74E07,3.296E+3,3.346E+3,-8.773E-1,
4.75E07,3.376E+3,3.345E+3,5.388E-1,
4.76E07,3.375E+3,3.343E+3,5.503E-1,
4.77E07,3.402E+3,3.341E+3,1.039E+0,
4.78E07,3.421E+3,3.340E+3,1.389E+0,
4.79E07,3.366E+3,3.338E+3,4.804E-1,
4.8E07,3.306E+3,3.337E+3,-5.309E-1,
4.81E07,3.343E+3,3.335E+3,1.396E-1,
4.82E07,3.310E+3,3.333E+3,-4.058E-1,
4.83E07,3.296E+3,3.332E+3,-6.232E-1,
4.84E07,3.355E+3,3.330E+3,4.277E-1,
4.85E07,3.323E+3,3.329E+3,-9.857E-2,
4.86E07,3.366E+3,3.327E+3,6.696E-1,
4.87E07,3.209E+3,3.326E+3,-2.059E+0,
4.88E07,3.383E+3,3.324E+3,1.012E+0,
4.89E07,3.202E+3,3.323E+3,-2.132E+0,
4.9E07,3.330E+3,3.321E+3,1.533E-1,
4.91E07,3.260E+3,3.320E+3,-1.045E+0,
4.92E07,3.365E+3,3.318E+3,8.063E-1,
4.93E07,3.371E+3,3.317E+3,9.338E-1,
4.94E07,3.270E+3,3.315E+3,-7.930E-1,
4.95E07,3.355E+3,3.314E+3,7.091E-1,
4.96E07,3.402E+3,3.313E+3,1.534E+0,
4.97E07,3.369E+3,3.311E+3,9.973E-1,
4.98E07,3.323E+3,3.310E+3,2.303E-1,
4.99E07,3.312E+3,3.308E+3,6.342E-2,
5E07,3.287E+3,3.307E+3,-3.486E-1,
5.01E07,3.312E+3,3.306E+3,1.107E-1,
5.02E07,3.473E+3,3.304E+3,2.863E+0,
5.03E07,3.277E+3,3.303E+3,-4.534E-1,
5.04E07,3.303E+3,3.302E+3,2.379E-2,
5.05E07,3.402E+3,3.300E+3,1.743E+0,
5.06E07,3.277E+3,3.299E+3,-3.847E-1,
5.07E07,3.324E+3,3.298E+3,4.556E-1,
5.08E07,3.327E+3,3.296E+3,5.296E-1,
5.09E07,3.289E+3,3.295E+3,-1.078E-1,
5.1E07,3.272E+3,3.294E+3,-3.833E-1,
5.11E07,3.355E+3,3.293E+3,1.076E+0,
5.12E07,3.290E+3,3.291E+3,-2.506E-2,
5.13E07,3.377E+3,3.290E+3,1.494E+0,
5.14E07,3.326E+3,3.289E+3,6.417E-1,
5.15E07,3.287E+3,3.288E+3,-1.364E-2,
5.16E07,3.352E+3,3.287E+3,1.130E+0,
5.17E07,3.367E+3,3.285E+3,1.406E+0,
5.18E07,3.304E+3,3.284E+3,3.442E-1,
5.19E07,3.271E+3,3.283E+3,-2.106E-1,
5.2E07,3.270E+3,3.282E+3,-2.078E-1,
5.21E07,3.221E+3,3.281E+3,-1.053E+0,
5.22E07,3.285E+3,3.280E+3,9.434E-2,
5.23E07,3.226E+3,3.278E+3,-9.236E-1,
5.24E07,3.250E+3,3.277E+3,-4.795E-1,
5.25E07,3.254E+3,3.276E+3,-3.896E-1,
5.26E07,3.232E+3,3.275E+3,-7.585E-1,
5.27E07,3.302E+3,3.274E+3,4.869E-1,
5.28E07,3.323E+3,3.273E+3,8.685E-1,
5.29E07,3.217E+3,3.272E+3,-9.672E-1,
5.3E07,3.265E+3,3.271E+3,-1.013E-1,
5.31E07,3.263E+3,3.270E+3,-1.178E-1,
5.32E07,3.250E+3,3.269E+3,-3.276E-1,
5.33E07,3.227E+3,3.268E+3,-7.153E-1,
5.34E07,3.274E+3,3.267E+3,1.294E-1,
5.35E07,3.292E+3,3.266E+3,4.607E-1,
5.36E07,3.258E+3,3.265E+3,-1.148E-1,
5.37E07,3.256E+3,3.264E+3,-1.321E-1,
5.38E07,3.262E+3,3.263E+3,-9.421E-3,
5.39E07,3.221E+3,3.262E+3,-7.144E-1,
5.4E07,3.361E+3,3.261E+3,1.733E+0,
5.41E07,3.274E+3,3.260E+3,2.520E-1,
5.42E07,3.347E+3,3.259E+3,1.528E+0,
5.43E07,3.230E+3,3.258E+3,-4.865E-1,
5.44E07,3.143E+3,3.257E+3,-2.028E+0,
5.45E07,3.232E+3,3.256E+3,-4.177E-1,
5.46E07,3.249E+3,3.255E+3,-1.019E-1,
5.47E07,3.266E+3,3.254E+3,2.121E-1,
5.48E07,3.261E+3,3.253E+3,1.409E-1,
5.49E07,3.195E+3,3.252E+3,-1.009E+0,
5.5E07,3.268E+3,3.251E+3,2.951E-1,
5.51E07,3.163E+3,3.250E+3,-1.551E+0,
5.52E07,3.218E+3,3.249E+3,-5.523E-1,
5.53E07,3.254E+3,3.248E+3,9.736E-2,
5.54E07,3.179E+3,3.248E+3,-1.216E+0,
5.55E07,3.198E+3,3.247E+3,-8.611E-1,
5.56E07,3.271E+3,3.246E+3,4.401E-1,
5.57E07,3.235E+3,3.245E+3,-1.753E-1,
5.58E07,3.326E+3,3.244E+3,1.420E+0,
5.59E07,3.259E+3,3.243E+3,2.755E-1,
5.6E07,3.193E+3,3.242E+3,-8.749E-1,
5.61E07,3.330E+3,3.242E+3,1.532E+0,
5.62E07,3.239E+3,3.241E+3,-3.130E-2,
5.63E07,3.268E+3,3.240E+3,4.904E-1,
5.64E07,3.178E+3,3.239E+3,-1.085E+0,
5.65E07,3.226E+3,3.238E+3,-2.174E-1,
5.66E07,3.271E+3,3.238E+3,5.849E-1,
5.67E07,3.213E+3,3.237E+3,-4.192E-1,
5.68E07,3.198E+3,3.236E+3,-6.715E-1,
5.69E07,3.230E+3,3.235E+3,-9.143E-2,
5.7E07,3.260E+3,3.234E+3,4.479E-1,
5.71E07,3.243E+3,3.234E+3,1.640E-1,
5.72E07,3.222E+3,3.233E+3,-1.920E-1,
5.73E07,3.197E+3,3.232E+3,-6.216E-1,
5.74E07,3.267E+3,3.231E+3,6.229E-1,
5.75E07,3.261E+3,3.231E+3,5.314E-1,
5.76E07,3.226E+3,3.230E+3,-6.902E-2,
5.77E07,3.072E+3,3.229E+3,-2.836E+0,
5.78E07,3.289E+3,3.228E+3,1.055E+0,
5.79E07,3.287E+3,3.228E+3,1.033E+0,
5.8E07,3.281E+3,3.227E+3,9.421E-1,
5.81E07,3.185E+3,3.226E+3,-7.324E-1,
5.82E07,3.283E+3,3.226E+3,1.001E+0,
5.83E07,3.224E+3,3.225E+3,-1.651E-2,
5.84E07,3.129E+3,3.224E+3,-1.703E+0,
5.85E07,3.186E+3,3.224E+3,-6.655E-1,
5.86E07,3.243E+3,3.223E+3,3.532E-1,
5.87E07,3.131E+3,3.222E+3,-1.630E+0,
5.88E07,3.299E+3,3.222E+3,1.348E+0,
5.89E07,3.197E+3,3.221E+3,-4.224E-1,
5.9E07,3.205E+3,3.220E+3,-2.690E-1,
5.91E07,3.345E+3,3.220E+3,2.169E+0,
5.92E07,3.168E+3,3.219E+3,-9.049E-1,
5.93E07,3.232E+3,3.218E+3,2.411E-1,
5.94E07,3.172E+3,3.218E+3,-8.107E-1,
5.95E07,3.240E+3,3.217E+3,4.036E-1,
5.96E07,3.179E+3,3.216E+3,-6.634E-1,
5.97E07,3.204E+3,3.216E+3,-2.082E-1,
5.98E07,3.230E+3,3.215E+3,2.610E-1,
5.99E07,3.226E+3,3.215E+3,2.014E-1,
6E07,3.305E+3,3.214E+3,1.584E+0,
6.01E07,3.229E+3,3.213E+3,2.753E-1,
6.02E07,3.082E+3,3.213E+3,-2.355E+0,
6.03E07,3.189E+3,3.212E+3,-4.103E-1,
6.04E07,3.167E+3,3.212E+3,-7.922E-1,
6.05E07,3.194E+3,3.211E+3,-3.009E-1,
6.06E07,3.131E+3,3.210E+3,-1.419E+0,
6.07E07,3.277E+3,3.210E+3,1.173E+0,
6.08E07,3.184E+3,3.209E+3,-4.482E-1,
6.09E07,3.117E+3,3.209E+3,-1.643E+0,
6.1E07,3.129E+3,3.208E+3,-1.415E+0,
6.11E07,3.163E+3,3.208E+3,-7.933E-1,
6.12E07,3.208E+3,3.207E+3,1.646E-2,
6.13E07,3.358E+3,3.207E+3,2.614E+0,
6.14E07,3.162E+3,3.206E+3,-7.822E-1,
6.15E07,3.328E+3,3.205E+3,2.124E+0,
6.16E07,3.137E+3,3.205E+3,-1.213E+0,
6.17E07,3.255E+3,3.204E+3,8.871E-1,
6.18E07,3.160E+3,3.204E+3,-7.804E-1,
6.19E07,3.352E+3,3.203E+3,2.568E+0,
6.2E07,3.218E+3,3.203E+3,2.673E-1,
6.21E07,3.225E+3,3.202E+3,3.993E-1,
6.22E07,3.277E+3,3.202E+3,1.313E+0,
6.23E07,3.167E+3,3.201E+3,-6.098E-1,
6.24E07,3.239E+3,3.201E+3,6.708E-1,
6.25E07,3.228E+3,3.200E+3,4.870E-1,
6.26E07,3.174E+3,3.200E+3,-4.586E-1,
6.27E07,3.303E+3,3.199E+3,1.803E+0,
6.28E07,3.220E+3,3.199E+3,3.723E-1,
6.29E07,3.186E+3,3.198E+3,-2.196E-1,
6.3E07,3.157E+3,3.198E+3,-7.283E-1,
6.31E07,3.158E+3,3.197E+3,-7.020E-1,
6.32E07,3.207E+3,3.197E+3,1.768E-1,
6.33E07,3.160E+3,3.197E+3,-6.497E-1,
6.34E07,3.231E+3,3.196E+3,6.146E-1,
6.35E07,3.107E+3,3.196E+3,-1.590E+0,
6.36E07,3.223E+3,3.195E+3,4.904E-1,
6.37E07,3.163E+3,3.195E+3,-5.638E-1,
6.38E07,3.238E+3,3.194E+3,7.686E-1,
6.39E07,3.219E+3,3.194E+3,4.437E-1,
64000005.000000,3.161E+3,3.193E+3,-5.761E-1,
64100005.000000,3.221E+3,3.193E+3,4.941E-1,
64200005.000000,3.136E+3,3.193E+3,-1.009E+0,
64300005.000000,3.380E+3,3.192E+3,3.232E+0,
64400005.000000,3.185E+3,3.192E+3,-1.183E-1,
64500005.000000,3.248E+3,3.191E+3,9.956E-1,
64600005.000000,3.239E+3,3.191E+3,8.462E-1,
64700005.000000,3.231E+3,3.190E+3,7.137E-1,
64800005.000000,3.135E+3,3.190E+3,-9.827E-1,
64900005.000000,3.184E+3,3.190E+3,-9.952E-2,
65000005.000000,3.204E+3,3.189E+3,2.612E-1,
65100005.000000,3.131E+3,3.189E+3,-1.033E+0,
65200005.000000,3.103E+3,3.188E+3,-1.533E+0,
65300005.000000,3.279E+3,3.188E+3,1.589E+0,
65400005.000000,3.174E+3,3.188E+3,-2.420E-1,
65500005.000000,3.296E+3,3.187E+3,1.894E+0,
65600005.000000,3.033E+3,3.187E+3,-2.794E+0,
65700005.000000,3.150E+3,3.186E+3,-6.501E-1,
65800005.000000,3.165E+3,3.186E+3,-3.752E-1,
65900005.000000,3.216E+3,3.186E+3,5.337E-1,
66000005.000000,3.170E+3,3.185E+3,-2.729E-1,
66100005.000000,3.226E+3,3.185E+3,7.219E-1,
66200005.000000,3.239E+3,3.185E+3,9.553E-1,
66300005.000000,3.158E+3,3.184E+3,-4.674E-1,
66400005.000000,3.257E+3,3.184E+3,1.281E+0,
66500005.000000,3.165E+3,3.184E+3,-3.298E-1,
66600005.000000,3.281E+3,3.183E+3,1.707E+0,
66700005.000000,3.290E+3,3.183E+3,1.868E+0,
66800005.000000,3.293E+3,3.183E+3,1.926E+0,
66900005.000000,3.194E+3,3.182E+3,2.096E-1,
67000005.000000,3.193E+3,3.182E+3,1.980E-1,
67100005.000000,3.131E+3,3.181E+3,-9.021E-1,
67200005.000000,3.229E+3,3.181E+3,8.423E-1,
67300005.000000,3.107E+3,3.181E+3,-1.324E+0,
67400005.000000,3.304E+3,3.180E+3,2.149E+0,
67500005.000000,3.124E+3,3.180E+3,-1.005E+0,
67600005.000000,3.129E+3,3.180E+3,-9.085E-1,
67700005.000000,3.075E+3,3.179E+3,-1.884E+0,
67800005.000000,3.119E+3,3.179E+3,-1.077E+0,
67900005.000000,3.094E+3,3.179E+3,-1.526E+0,
68000005.000000,3.126E+3,3.179E+3,-9.398E-1,
68100005.000000,3.197E+3,3.178E+3,3.320E-1,
68200005.000000,3.137E+3,3.178E+3,-7.306E-1,
68300005.000000,3.283E+3,3.178E+3,1.839E+0,
68400005.000000,3.126E+3,3.177E+3,-9.177E-1,
68500005.000000,3.167E+3,3.177E+3,-1.778E-1,
68600005.000000,3.075E+3,3.177E+3,-1.834E+0,
68700005.000000,3.139E+3,3.176E+3,-6.676E-1,
68800005.000000,3.164E+3,3.176E+3,-2.153E-1,
68900005.000000,3.168E+3,3.176E+3,-1.389E-1,
69000005.000000,3.185E+3,3.176E+3,1.679E-1,
69100005.000000,3.127E+3,3.175E+3,-8.626E-1,
69200005.000000,3.114E+3,3.175E+3,-1.092E+0,
69300005.000000,3.209E+3,3.175E+3,6.060E-1,
69400005.000000,3.223E+3,3.174E+3,8.563E-1,
69500005.000000,3.188E+3,3.174E+3,2.460E-1,
69600005.000000,3.184E+3,3.174E+3,1.802E-1,
69700005.000000,3.137E+3,3.174E+3,-6.527E-1,
69800005.000000,3.149E+3,3.173E+3,-4.328E-1,
69900005.000000,3.093E+3,3.173E+3,-1.439E+0,
70000005.000000,3.185E+3,3.173E+3,2.171E-1,
70100005.000000,3.265E+3,3.172E+3,1.619E+0,
70200005.000000,3.147E+3,3.172E+3,-4.495E-1,
70300005.000000,3.118E+3,3.172E+3,-9.663E-1,
70400006.000000,3.136E+3,3.172E+3,-6.374E-1,
70500006.000000,3.179E+3,3.171E+3,1.341E-1,
70600006.000000,3.225E+3,3.171E+3,9.476E-1,
70700006.000000,3.127E+3,3.171E+3,-7.856E-1,
70800006.000000,3.109E+3,3.171E+3,-1.106E+0,
70900006.000000,3.311E+3,3.170E+3,2.443E+0,
71000006.000000,3.279E+3,3.170E+3,1.900E+0,
71100006.000000,3.188E+3,3.170E+3,3.199E-1,
71200006.000000,3.185E+3,3.170E+3,2.712E-1,
71300006.000000,3.261E+3,3.169E+3,1.603E+0,
71400006.000000,3.138E+3,3.169E+3,-5.573E-1,
71500006.000000,3.234E+3,3.169E+3,1.143E+0,
71600006.000000,3.126E+3,3.169E+3,-7.645E-1,
71700006.000000,3.313E+3,3.169E+3,2.510E+0,
71800006.000000,3.164E+3,3.168E+3,-7.609E-2,
71900006.000000,3.136E+3,3.168E+3,-5.723E-1,
72000006.000000,3.121E+3,3.168E+3,-8.381E-1,
72100006.000000,3.219E+3,3.168E+3,9.060E-1,
72200006.000000,3.196E+3,3.167E+3,5.064E-1,
72300006.000000,3.199E+3,3.167E+3,5.631E-1,
72400006.000000,3.127E+3,3.167E+3,-7.141E-1,
72500006.000000,3.055E+3,3.167E+3,-2.021E+0,
72600006.000000,3.167E+3,3.166E+3,8.972E-3,
72700006.000000,3.168E+3,3.166E+3,3.056E-2,
72800006.000000,3.172E+3,3.166E+3,1.053E-1,
72900006.000000,3.202E+3,3.166E+3,6.388E-1,
73000006.000000,3.116E+3,3.166E+3,-8.894E-1,
73100006.000000,3.081E+3,3.165E+3,-1.521E+0,
73200006.000000,3.143E+3,3.165E+3,-3.965E-1,
73300006.000000,3.140E+3,3.165E+3,-4.466E-1,
73400006.000000,3.156E+3,3.165E+3,-1.570E-1,
73500006.000000,3.199E+3,3.165E+3,6.078E-1,
73600006.000000,3.276E+3,3.164E+3,1.949E+0,
73700006.000000,3.113E+3,3.164E+3,-9.181E-1,
73800006.000000,3.149E+3,3.164E+3,-2.678E-1,
73900006.000000,3.145E+3,3.164E+3,-3.358E-1,
74000006.000000,3.083E+3,3.164E+3,-1.452E+0,
74100006.000000,3.161E+3,3.163E+3,-4.351E-2,
74200006.000000,3.079E+3,3.163E+3,-1.518E+0,
74300006.000000,3.109E+3,3.163E+3,-9.697E-1,
74400006.000000,3.248E+3,3.163E+3,1.494E+0,
74500006.000000,3.150E+3,3.163E+3,-2.262E-1,
74600006.000000,3.219E+3,3.163E+3,9.957E-1,
74700006.000000,3.213E+3,3.162E+3,8.940E-1,
74800006.000000,3.115E+3,3.162E+3,-8.447E-1,
74900006.000000,3.253E+3,3.162E+3,1.596E+0,
75000006.000000,3.252E+3,3.162E+3,1.582E+0,
75100006.000000,3.140E+3,3.162E+3,-3.857E-1,
75200006.000000,3.174E+3,3.161E+3,2.230E-1,
75300006.000000,3.224E+3,3.161E+3,1.105E+0,
75400006.000000,3.161E+3,3.161E+3,-1.589E-3,
75500006.000000,3.197E+3,3.161E+3,6.381E-1,
75600006.000000,3.183E+3,3.161E+3,3.944E-1,
75700006.000000,3.153E+3,3.161E+3,-1.350E-1,
75800006.000000,3.198E+3,3.160E+3,6.647E-1,
75900006.000000,3.147E+3,3.160E+3,-2.361E-1,
76000006.000000,3.120E+3,3.160E+3,-7.176E-1,
76100006.000000,3.183E+3,3.160E+3,4.091E-1,
76200006.000000,3.230E+3,3.160E+3,1.236E+0,
76300006.000000,3.210E+3,3.160E+3,8.896E-1,
76400006.000000,3.135E+3,3.159E+3,-4.365E-1,
76500006.000000,3.242E+3,3.159E+3,1.453E+0,
76600006.000000,3.123E+3,3.159E+3,-6.464E-1,
76700006.000000,3.146E+3,3.159E+3,-2.312E-1,
76800006.000000,3.136E+3,3.159E+3,-4.074E-1,
76900006.000000,3.209E+3,3.159E+3,8.886E-1,
77000006.000000,3.050E+3,3.159E+3,-1.965E+0,
77100006.000000,3.179E+3,3.158E+3,3.661E-1,
77200006.000000,3.169E+3,3.158E+3,1.916E-1,
77300006.000000,3.160E+3,3.158E+3,3.444E-2,
77400006.000000,3.119E+3,3.158E+3,-6.968E-1,
77500006.000000,3.179E+3,3.158E+3,3.765E-1,
77600006.000000,3.184E+3,3.158E+3,4.674E-1,
77700006.000000,3.128E+3,3.157E+3,-5.272E-1,
77800006.000000,3.147E+3,3.157E+3,-1.844E-1,
77900006.000000,3.205E+3,3.157E+3,8.443E-1,
78000006.000000,3.122E+3,3.157E+3,-6.275E-1,
78100006.000000,3.216E+3,3.157E+3,1.042E+0,
78200006.000000,3.136E+3,3.157E+3,-3.712E-1,
78300006.000000,3.131E+3,3.157E+3,-4.584E-1,
78400006.000000,3.127E+3,3.157E+3,-5.278E-1,
78500006.000000,3.123E+3,3.156E+3,-5.973E-1,
78600006.000000,3.171E+3,3.156E+3,2.620E-1,
78700006.000000,3.135E+3,3.156E+3,-3.771E-1,
78800006.000000,3.117E+3,3.156E+3,-6.983E-1,
78900006.000000,3.129E+3,3.156E+3,-4.801E-1,
79000006.000000,3.106E+3,3.156E+3,-8.922E-1,
79100006.000000,3.260E+3,3.156E+3,1.829E+0,
79200006.000000,3.157E+3,3.155E+3,2.720E-2,
79300006.000000,3.168E+3,3.155E+3,2.248E-1,
79400006.000000,3.099E+3,3.155E+3,-1.010E+0,
79500006.000000,3.115E+3,3.155E+3,-7.184E-1,
79600006.000000,3.188E+3,3.155E+3,5.849E-1,
79700006.000000,3.083E+3,3.155E+3,-1.294E+0,
79800006.000000,3.140E+3,3.155E+3,-2.629E-1,
79900006.000000,3.224E+3,3.155E+3,1.222E+0,
80000006.000000,3.190E+3,3.154E+3,6.286E-1,
80100006.000000,3.122E+3,3.154E+3,-5.795E-1,
80200006.000000,3.111E+3,3.154E+3,-7.756E-1,
80300006.000000,3.036E+3,3.154E+3,-2.144E+0,
80400006.000000,3.084E+3,3.154E+3,-1.261E+0,
80500006.000000,3.105E+3,3.154E+3,-8.778E-1,
80600006.000000,3.219E+3,3.154E+3,1.149E+0,
80700006.000000,3.181E+3,3.154E+3,4.842E-1,
80800006.000000,3.208E+3,3.154E+3,9.608E-1,
80900006.000000,3.146E+3,3.153E+3,-1.332E-1,
81000006.000000,3.229E+3,3.153E+3,1.331E+0,
81100006.000000,3.197E+3,3.153E+3,7.737E-1,
81200006.000000,3.109E+3,3.153E+3,-7.917E-1,
81300006.000000,3.212E+3,3.153E+3,1.040E+0,
81400006.000000,3.226E+3,3.153E+3,1.286E+0,
81500006.000000,3.072E+3,3.153E+3,-1.458E+0,
81600006.000000,3.085E+3,3.153E+3,-1.219E+0,
81700006.000000,3.155E+3,3.153E+3,4.240E-2,
81800006.000000,3.160E+3,3.153E+3,1.331E-1,
81900006.000000,2.958E+3,3.152E+3,-3.575E+0,
82000006.000000,3.131E+3,3.152E+3,-3.809E-1,
82100006.000000,3.145E+3,3.152E+3,-1.286E-1,
82200006.000000,3.136E+3,3.152E+3,-2.878E-1,
82300006.000000,3.002E+3,3.152E+3,-2.738E+0,
82400006.000000,3.185E+3,3.152E+3,5.862E-1,
82500006.000000,3.156E+3,3.152E+3,7.438E-2,
82600006.000000,3.161E+3,3.152E+3,1.650E-1,
82700006.000000,3.102E+3,3.152E+3,-8.911E-1,
82800006.000000,3.056E+3,3.152E+3,-1.728E+0,
82900006.000000,3.281E+3,3.151E+3,2.262E+0,
83000006.000000,3.297E+3,3.151E+3,2.537E+0,
83100006.000000,3.119E+3,3.151E+3,-5.776E-1,
83200007.000000,3.216E+3,3.151E+3,1.143E+0,
83300007.000000,3.110E+3,3.151E+3,-7.365E-1,
83400007.000000,3.196E+3,3.151E+3,7.963E-1,
83500007.000000,3.073E+3,3.151E+3,-1.405E+0,
83600007.000000,3.062E+3,3.151E+3,-1.605E+0,
83700007.000000,3.140E+3,3.151E+3,-1.913E-1,
83800007.000000,3.159E+3,3.151E+3,1.489E-1,
83900007.000000,3.123E+3,3.151E+3,-4.929E-1,
84000007.000000,3.146E+3,3.150E+3,-7.952E-2,
84100007.000000,3.132E+3,3.150E+3,-3.283E-1,
84200007.000000,3.060E+3,3.150E+3,-1.632E+0,
84300007.000000,3.120E+3,3.150E+3,-5.408E-1,
84400007.000000,3.120E+3,3.150E+3,-5.393E-1,
84500007.000000,3.027E+3,3.150E+3,-2.236E+0,
84600007.000000,3.140E+3,3.150E+3,-1.778E-1,
84700007.000000,3.137E+3,3.150E+3,-2.300E-1,
84800007.000000,3.118E+3,3.150E+3,-5.695E-1,
84900007.000000,3.120E+3,3.150E+3,-5.321E-1,
85000007.000000,3.110E+3,3.150E+3,-7.108E-1,
85100007.000000,3.229E+3,3.150E+3,1.398E+0,
85200007.000000,3.164E+3,3.149E+3,2.581E-1,
85300007.000000,3.128E+3,3.149E+3,-3.828E-1,
85400007.000000,3.282E+3,3.149E+3,2.316E+0,
85500007.000000,3.176E+3,3.149E+3,4.746E-1,
85600007.000000,3.141E+3,3.149E+3,-1.460E-1,
85700007.000000,3.114E+3,3.149E+3,-6.291E-1,
85800007.000000,3.286E+3,3.149E+3,2.389E+0,
85900007.000000,3.233E+3,3.149E+3,1.478E+0,
86000007.000000,3.216E+3,3.149E+3,1.183E+0,
86100007.000000,3.144E+3,3.149E+3,-8.584E-2,
86200007.000000,3.091E+3,3.149E+3,-1.039E+0,
86300007.000000,3.180E+3,3.149E+3,5.556E-1,
86400007.000000,3.213E+3,3.149E+3,1.136E+0,
86500007.000000,3.026E+3,3.149E+3,-2.227E+0,
86600007.000000,3.075E+3,3.148E+3,-1.325E+0,
86700007.000000,3.103E+3,3.148E+3,-8.149E-1,
86800007.000000,3.123E+3,3.148E+3,-4.531E-1,
86900007.000000,3.057E+3,3.148E+3,-1.650E+0,
87000007.000000,3.123E+3,3.148E+3,-4.507E-1,
87100007.000000,3.204E+3,3.148E+3,9.872E-1,
87200007.000000,3.162E+3,3.148E+3,2.480E-1,
87300007.000000,3.177E+3,3.148E+3,5.147E-1,
87400007.000000,3.162E+3,3.148E+3,2.503E-1,
87500007.000000,3.218E+3,3.148E+3,1.236E+0,
87600007.000000,3.155E+3,3.148E+3,1.282E-1,
87700007.000000,3.101E+3,3.148E+3,-8.392E-1,
87800007.000000,3.171E+3,3.148E+3,4.143E-1,
87900007.000000,3.127E+3,3.148E+3,-3.685E-1,
88000007.000000,3.233E+3,3.148E+3,1.503E+0,
88100007.000000,3.117E+3,3.147E+3,-5.460E-1,
88200007.000000,3.242E+3,3.147E+3,1.661E+0,
88300007.000000,3.091E+3,3.147E+3,-1.014E+0,
88400007.000000,3.201E+3,3.147E+3,9.491E-1,
88500007.000000,3.123E+3,3.147E+3,-4.338E-1,
88600007.000000,3.161E+3,3.147E+3,2.457E-1,
88700007.000000,3.131E+3,3.147E+3,-2.882E-1,
88800007.000000,3.127E+3,3.147E+3,-3.589E-1,
88900007.000000,3.181E+3,3.147E+3,6.026E-1,
89000007.000000,3.102E+3,3.147E+3,-8.072E-1,
89100007.000000,3.165E+3,3.147E+3,3.218E-1,
89200007.000000,3.146E+3,3.147E+3,-1.503E-2,
89300007.000000,3.225E+3,3.147E+3,1.377E+0,
89400007.000000,3.118E+3,3.147E+3,-5.145E-1,
89500007.000000,3.109E+3,3.147E+3,-6.757E-1,
89600007.000000,3.100E+3,3.147E+3,-8.374E-1,
89700007.000000,3.168E+3,3.147E+3,3.808E-1,
89800007.000000,3.171E+3,3.147E+3,4.348E-1,
89900007.000000,3.161E+3,3.146E+3,2.586E-1,
90000007.000000,3.138E+3,3.146E+3,-1.501E-1,
90100007.000000,3.145E+3,3.146E+3,-2.421E-2,
90200007.000000,3.160E+3,3.146E+3,2.436E-1,
90300007.000000,3.052E+3,3.146E+3,-1.706E+0,
90400007.000000,3.129E+3,3.146E+3,-3.076E-1,
90500007.000000,3.056E+3,3.146E+3,-1.631E+0,
90600007.000000,3.179E+3,3.146E+3,5.835E-1,
90700007.000000,3.211E+3,3.146E+3,1.146E+0,
90800007.000000,3.070E+3,3.146E+3,-1.372E+0,
90900007.000000,3.051E+3,3.146E+3,-1.719E+0,
91000007.000000,3.099E+3,3.146E+3,-8.426E-1,
91100007.000000,3.232E+3,3.146E+3,1.515E+0,
91200007.000000,3.207E+3,3.146E+3,1.080E+0,
91300007.000000,3.156E+3,3.146E+3,1.822E-1,
91400007.000000,3.202E+3,3.146E+3,9.946E-1,
91500007.000000,3.085E+3,3.146E+3,-1.092E+0,
91600007.000000,3.076E+3,3.146E+3,-1.255E+0,
91700007.000000,3.038E+3,3.146E+3,-1.952E+0,
91800007.000000,3.191E+3,3.146E+3,8.049E-1,
91900007.000000,3.151E+3,3.145E+3,9.818E-2,
92000007.000000,3.151E+3,3.145E+3,9.898E-2,
92100007.000000,3.104E+3,3.145E+3,-7.431E-1,
92200007.000000,3.172E+3,3.145E+3,4.731E-1,
92300007.000000,3.239E+3,3.145E+3,1.646E+0,
92400007.000000,3.039E+3,3.145E+3,-1.928E+0,
92500007.000000,3.191E+3,3.145E+3,8.103E-1,
92600007.000000,3.057E+3,3.145E+3,-1.595E+0,
92700007.000000,3.088E+3,3.145E+3,-1.028E+0,
92800007.000000,3.121E+3,3.145E+3,-4.314E-1,
92900007.000000,3.206E+3,3.145E+3,1.076E+0,
