Water (400mA 1ms)

Labels,Decay63,Decay63F1,Decay63F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.1E06,1.1E06,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

92900007.000000,3.202E+3,3.179E+3,4.110E-1,
93000007.000000,3.200E+3,3.179E+3,3.764E-1,
93100007.000000,3.253E+3,3.179E+3,1.303E+0,
93200007.000000,3.176E+3,3.179E+3,-4.675E-2,
93300007.000000,3.249E+3,3.179E+3,1.235E+0,
93400007.000000,3.103E+3,3.179E+3,-1.357E+0,
93500007.000000,3.247E+3,3.179E+3,1.202E+0,
93600007.000000,3.264E+3,3.178E+3,1.497E+0,
93700007.000000,3.099E+3,3.178E+3,-1.427E+0,
93800007.000000,3.213E+3,3.178E+3,6.100E-1,
93900007.000000,3.272E+3,3.178E+3,1.636E+0,
94000007.000000,3.230E+3,3.178E+3,9.087E-1,
94100007.000000,3.102E+3,3.178E+3,-1.370E+0,
94200007.000000,3.143E+3,3.178E+3,-6.295E-1,
94300007.000000,3.197E+3,3.178E+3,3.315E-1,
94400007.000000,3.158E+3,3.178E+3,-3.599E-1,
94500007.000000,3.183E+3,3.178E+3,8.520E-2,
94600007.000000,3.224E+3,3.178E+3,8.073E-1,
94700007.000000,3.153E+3,3.178E+3,-4.475E-1,
94800007.000000,3.221E+3,3.178E+3,7.559E-1,
94900007.000000,3.137E+3,3.178E+3,-7.332E-1,
95000007.000000,3.267E+3,3.178E+3,1.556E+0,
95100007.000000,3.080E+3,3.178E+3,-1.766E+0,
95200007.000000,3.152E+3,3.178E+3,-4.627E-1,
95300007.000000,3.069E+3,3.178E+3,-1.967E+0,
95400007.000000,3.240E+3,3.178E+3,1.091E+0,
95500007.000000,3.174E+3,3.178E+3,-6.895E-2,
95600007.000000,3.089E+3,3.178E+3,-1.599E+0,
95700007.000000,3.148E+3,3.178E+3,-5.316E-1,
95800007.000000,3.124E+3,3.178E+3,-9.625E-1,
95900007.000000,3.167E+3,3.178E+3,-1.913E-1,
96000008.000000,3.189E+3,3.178E+3,1.994E-1,
96100008.000000,3.078E+3,3.178E+3,-1.797E+0,
96200008.000000,3.154E+3,3.178E+3,-4.217E-1,
96300008.000000,3.184E+3,3.178E+3,1.124E-1,
96400008.000000,3.278E+3,3.178E+3,1.753E+0,
96500008.000000,3.197E+3,3.178E+3,3.431E-1,
96600008.000000,3.203E+3,3.178E+3,4.493E-1,
96700008.000000,3.302E+3,3.178E+3,2.166E+0,
96800008.000000,3.136E+3,3.178E+3,-7.414E-1,
96900008.000000,3.343E+3,3.177E+3,2.863E+0,
97000008.000000,3.274E+3,3.177E+3,1.687E+0,
97100008.000000,3.151E+3,3.177E+3,-4.710E-1,
97200008.000000,3.276E+3,3.177E+3,1.722E+0,
97300008.000000,3.175E+3,3.177E+3,-4.241E-2,
97400008.000000,3.030E+3,3.177E+3,-2.677E+0,
97500008.000000,3.056E+3,3.177E+3,-2.195E+0,
97600008.000000,3.206E+3,3.177E+3,5.066E-1,
97700008.000000,3.121E+3,3.177E+3,-1.008E+0,
97800008.000000,3.162E+3,3.177E+3,-2.715E-1,
97900008.000000,3.128E+3,3.177E+3,-8.804E-1,
98000008.000000,3.218E+3,3.177E+3,7.189E-1,
98100008.000000,3.119E+3,3.177E+3,-1.042E+0,
98200008.000000,3.172E+3,3.177E+3,-9.177E-2,
98300008.000000,3.251E+3,3.177E+3,1.295E+0,
98400008.000000,3.167E+3,3.177E+3,-1.799E-1,
98500008.000000,3.125E+3,3.177E+3,-9.320E-1,
98600008.000000,3.058E+3,3.177E+3,-2.153E+0,
98700008.000000,3.194E+3,3.177E+3,2.999E-1,
98800008.000000,3.161E+3,3.177E+3,-2.851E-1,
98900008.000000,3.192E+3,3.177E+3,2.654E-1,
99000008.000000,3.200E+3,3.177E+3,4.068E-1,
99100008.000000,3.149E+3,3.177E+3,-4.983E-1,
99200008.000000,3.115E+3,3.177E+3,-1.110E+0,
99300008.000000,3.151E+3,3.177E+3,-4.617E-1,
99400008.000000,3.216E+3,3.177E+3,6.895E-1,
99500008.000000,3.229E+3,3.177E+3,9.173E-1,
99600008.000000,3.237E+3,3.177E+3,1.057E+0,
99700008.000000,3.208E+3,3.177E+3,5.502E-1,
99800008.000000,3.210E+3,3.177E+3,5.857E-1,
99900008.000000,3.131E+3,3.177E+3,-8.184E-1,
