Water (400mA)

Labels,Decay36,Decay36F1,Decay36F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.1E06,1.1E06,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

4.56E07,3.254E+3,3.220E+3,5.920E-1,
4.57E07,3.273E+3,3.219E+3,9.432E-1,
4.58E07,3.222E+3,3.218E+3,7.301E-2,
4.59E07,3.203E+3,3.217E+3,-2.418E-1,
4.6E07,3.211E+3,3.216E+3,-7.979E-2,
4.61E07,3.342E+3,3.214E+3,2.208E+0,
4.62E07,3.195E+3,3.213E+3,-3.224E-1,
4.63E07,3.221E+3,3.212E+3,1.570E-1,
4.64E07,3.136E+3,3.211E+3,-1.339E+0,
4.65E07,3.108E+3,3.210E+3,-1.827E+0,
4.66E07,3.238E+3,3.209E+3,5.141E-1,
4.67E07,3.196E+3,3.208E+3,-2.060E-1,
4.68E07,3.144E+3,3.207E+3,-1.116E+0,
4.69E07,3.251E+3,3.205E+3,7.984E-1,
4.7E07,3.168E+3,3.204E+3,-6.468E-1,
4.71E07,3.217E+3,3.203E+3,2.408E-1,
4.72E07,3.146E+3,3.202E+3,-1.004E+0,
4.73E07,3.191E+3,3.201E+3,-1.814E-1,
4.74E07,3.266E+3,3.200E+3,1.151E+0,
4.75E07,3.200E+3,3.199E+3,1.447E-2,
4.76E07,3.271E+3,3.198E+3,1.274E+0,
4.77E07,3.216E+3,3.197E+3,3.324E-1,
4.78E07,3.212E+3,3.196E+3,2.797E-1,
4.79E07,3.225E+3,3.195E+3,5.256E-1,
4.8E07,3.197E+3,3.194E+3,5.010E-2,
4.81E07,3.166E+3,3.193E+3,-4.832E-1,
4.82E07,3.149E+3,3.192E+3,-7.702E-1,
4.83E07,3.276E+3,3.191E+3,1.481E+0,
4.84E07,3.163E+3,3.190E+3,-4.854E-1,
4.85E07,3.229E+3,3.189E+3,6.977E-1,
4.86E07,3.243E+3,3.188E+3,9.585E-1,
4.87E07,3.152E+3,3.187E+3,-6.320E-1,
4.88E07,3.139E+3,3.187E+3,-8.489E-1,
4.89E07,3.224E+3,3.186E+3,6.755E-1,
4.9E07,3.204E+3,3.185E+3,3.404E-1,
4.91E07,3.121E+3,3.184E+3,-1.125E+0,
4.92E07,3.306E+3,3.183E+3,2.140E+0,
4.93E07,3.237E+3,3.182E+3,9.658E-1,
4.94E07,3.176E+3,3.181E+3,-9.180E-2,
4.95E07,3.238E+3,3.180E+3,1.014E+0,
4.96E07,3.216E+3,3.179E+3,6.448E-1,
4.97E07,3.219E+3,3.179E+3,7.125E-1,
4.98E07,3.144E+3,3.178E+3,-6.015E-1,
4.99E07,3.193E+3,3.177E+3,2.852E-1,
5E07,3.100E+3,3.176E+3,-1.366E+0,
5.01E07,3.191E+3,3.175E+3,2.794E-1,
5.02E07,3.235E+3,3.174E+3,1.066E+0,
5.03E07,3.082E+3,3.174E+3,-1.650E+0,
5.04E07,3.234E+3,3.173E+3,1.077E+0,
5.05E07,3.133E+3,3.172E+3,-6.961E-1,
5.06E07,3.116E+3,3.171E+3,-9.882E-1,
5.07E07,3.286E+3,3.170E+3,2.017E+0,
5.08E07,3.094E+3,3.170E+3,-1.359E+0,
5.09E07,3.217E+3,3.169E+3,8.496E-1,
5.1E07,3.073E+3,3.168E+3,-1.714E+0,
5.11E07,3.182E+3,3.167E+3,2.610E-1,
5.12E07,3.154E+3,3.167E+3,-2.229E-1,
5.13E07,3.171E+3,3.166E+3,9.296E-2,
5.14E07,3.182E+3,3.165E+3,3.010E-1,
5.15E07,3.072E+3,3.164E+3,-1.665E+0,
5.16E07,3.187E+3,3.164E+3,4.155E-1,
5.17E07,3.134E+3,3.163E+3,-5.147E-1,
5.18E07,3.215E+3,3.162E+3,9.331E-1,
5.19E07,3.148E+3,3.161E+3,-2.384E-1,
5.2E07,3.112E+3,3.161E+3,-8.724E-1,
5.21E07,3.114E+3,3.160E+3,-8.237E-1,
5.22E07,3.197E+3,3.159E+3,6.674E-1,
5.23E07,3.126E+3,3.159E+3,-5.826E-1,
5.24E07,3.259E+3,3.158E+3,1.771E+0,
5.25E07,3.128E+3,3.157E+3,-5.221E-1,
5.26E07,3.060E+3,3.157E+3,-1.745E+0,
5.27E07,3.161E+3,3.156E+3,9.152E-2,
5.28E07,3.170E+3,3.155E+3,2.631E-1,
5.29E07,3.232E+3,3.155E+3,1.363E+0,
5.3E07,3.158E+3,3.154E+3,7.340E-2,
5.31E07,3.277E+3,3.153E+3,2.162E+0,
5.32E07,3.063E+3,3.153E+3,-1.619E+0,
5.33E07,3.162E+3,3.152E+3,1.788E-1,
5.34E07,3.147E+3,3.151E+3,-7.684E-2,
5.35E07,3.056E+3,3.151E+3,-1.713E+0,
5.36E07,3.152E+3,3.150E+3,3.456E-2,
5.37E07,3.165E+3,3.149E+3,2.766E-1,
5.38E07,3.106E+3,3.149E+3,-7.685E-1,
5.39E07,3.128E+3,3.148E+3,-3.615E-1,
5.4E07,3.248E+3,3.148E+3,1.761E+0,
5.41E07,3.154E+3,3.147E+3,1.243E-1,
5.42E07,3.151E+3,3.146E+3,8.146E-2,
5.43E07,3.110E+3,3.146E+3,-6.426E-1,
5.44E07,3.258E+3,3.145E+3,1.975E+0,
5.45E07,3.127E+3,3.145E+3,-3.161E-1,
5.46E07,3.123E+3,3.144E+3,-3.776E-1,
5.47E07,3.139E+3,3.144E+3,-8.092E-2,
5.48E07,3.112E+3,3.143E+3,-5.552E-1,
5.49E07,3.140E+3,3.142E+3,-4.300E-2,
5.5E07,3.135E+3,3.142E+3,-1.224E-1,
5.51E07,3.125E+3,3.141E+3,-2.916E-1,
5.52E07,3.150E+3,3.141E+3,1.647E-1,
5.53E07,3.180E+3,3.140E+3,7.055E-1,
5.54E07,3.171E+3,3.140E+3,5.562E-1,
5.55E07,3.169E+3,3.139E+3,5.304E-1,
5.56E07,3.108E+3,3.139E+3,-5.492E-1,
5.57E07,3.134E+3,3.138E+3,-7.309E-2,
5.58E07,3.118E+3,3.138E+3,-3.505E-1,
5.59E07,3.064E+3,3.137E+3,-1.320E+0,
5.6E07,3.102E+3,3.137E+3,-6.202E-1,
5.61E07,3.165E+3,3.136E+3,5.148E-1,
5.62E07,3.145E+3,3.136E+3,1.688E-1,
5.63E07,3.097E+3,3.135E+3,-6.834E-1,
5.64E07,3.140E+3,3.135E+3,9.745E-2,
5.65E07,3.174E+3,3.134E+3,7.091E-1,
5.66E07,3.080E+3,3.134E+3,-9.651E-1,
5.67E07,3.124E+3,3.133E+3,-1.624E-1,
5.68E07,3.106E+3,3.133E+3,-4.773E-1,
5.69E07,3.233E+3,3.132E+3,1.774E+0,
5.7E07,3.162E+3,3.132E+3,5.397E-1,
5.71E07,3.055E+3,3.131E+3,-1.378E+0,
5.72E07,3.219E+3,3.131E+3,1.556E+0,
5.73E07,3.175E+3,3.130E+3,7.940E-1,
5.74E07,3.269E+3,3.130E+3,2.435E+0,
5.75E07,3.206E+3,3.129E+3,1.354E+0,
5.76E07,3.186E+3,3.129E+3,1.012E+0,
5.77E07,3.170E+3,3.128E+3,7.378E-1,
5.78E07,3.125E+3,3.128E+3,-5.400E-2,
5.79E07,3.130E+3,3.128E+3,4.324E-2,
5.8E07,3.023E+3,3.127E+3,-1.894E+0,
5.81E07,3.150E+3,3.127E+3,4.149E-1,
5.82E07,3.128E+3,3.126E+3,3.059E-2,
5.83E07,3.002E+3,3.126E+3,-2.261E+0,
5.84E07,3.043E+3,3.125E+3,-1.495E+0,
5.85E07,3.139E+3,3.125E+3,2.494E-1,
5.86E07,3.215E+3,3.125E+3,1.594E+0,
5.87E07,3.131E+3,3.124E+3,1.214E-1,
5.88E07,3.150E+3,3.124E+3,4.668E-1,
5.89E07,3.156E+3,3.123E+3,5.804E-1,
5.9E07,3.114E+3,3.123E+3,-1.612E-1,
5.91E07,3.242E+3,3.123E+3,2.097E+0,
5.92E07,3.174E+3,3.122E+3,9.193E-1,
5.93E07,3.117E+3,3.122E+3,-8.626E-2,
5.94E07,3.142E+3,3.121E+3,3.670E-1,
5.95E07,3.096E+3,3.121E+3,-4.501E-1,
5.96E07,3.180E+3,3.121E+3,1.052E+0,
5.97E07,3.047E+3,3.120E+3,-1.328E+0,
5.98E07,3.062E+3,3.120E+3,-1.047E+0,
5.99E07,3.115E+3,3.120E+3,-8.135E-2,
6E07,3.132E+3,3.119E+3,2.292E-1,
6.01E07,3.167E+3,3.119E+3,8.564E-1,
6.02E07,3.144E+3,3.118E+3,4.558E-1,
6.03E07,3.102E+3,3.118E+3,-2.888E-1,
6.04E07,2.998E+3,3.118E+3,-2.187E+0,
6.05E07,3.073E+3,3.117E+3,-8.005E-1,
6.06E07,3.121E+3,3.117E+3,7.117E-2,
6.07E07,3.081E+3,3.117E+3,-6.427E-1,
6.08E07,3.194E+3,3.116E+3,1.374E+0,
6.09E07,3.137E+3,3.116E+3,3.751E-1,
6.1E07,3.097E+3,3.116E+3,-3.351E-1,
6.11E07,3.123E+3,3.115E+3,1.376E-1,
6.12E07,3.283E+3,3.115E+3,2.932E+0,
6.13E07,3.141E+3,3.115E+3,4.702E-1,
6.14E07,3.141E+3,3.114E+3,4.761E-1,
6.15E07,3.121E+3,3.114E+3,1.254E-1,
6.16E07,3.131E+3,3.114E+3,3.097E-1,
6.17E07,3.125E+3,3.113E+3,2.084E-1,
6.18E07,3.121E+3,3.113E+3,1.426E-1,
6.19E07,3.172E+3,3.113E+3,1.053E+0,
6.2E07,3.083E+3,3.112E+3,-5.296E-1,
6.21E07,3.006E+3,3.112E+3,-1.935E+0,
6.22E07,3.154E+3,3.112E+3,7.516E-1,
6.23E07,3.174E+3,3.111E+3,1.110E+0,
6.24E07,3.185E+3,3.111E+3,1.308E+0,
6.25E07,3.122E+3,3.111E+3,1.990E-1,
6.26E07,3.049E+3,3.111E+3,-1.115E+0,
6.27E07,3.131E+3,3.110E+3,3.702E-1,
6.28E07,3.183E+3,3.110E+3,1.294E+0,
6.29E07,3.153E+3,3.110E+3,7.711E-1,
6.3E07,3.145E+3,3.109E+3,6.345E-1,
6.31E07,3.124E+3,3.109E+3,2.660E-1,
6.32E07,3.217E+3,3.109E+3,1.907E+0,
6.33E07,3.135E+3,3.109E+3,4.721E-1,
6.34E07,3.172E+3,3.108E+3,1.131E+0,
6.35E07,3.034E+3,3.108E+3,-1.344E+0,
6.36E07,3.226E+3,3.108E+3,2.082E+0,
6.37E07,3.115E+3,3.107E+3,1.350E-1,
6.38E07,3.131E+3,3.107E+3,4.254E-1,
6.39E07,3.196E+3,3.107E+3,1.576E+0,
64000005.000000,3.161E+3,3.107E+3,9.665E-1,
64100005.000000,3.027E+3,3.106E+3,-1.443E+0,
64200005.000000,3.128E+3,3.106E+3,3.909E-1,
64300005.000000,3.065E+3,3.106E+3,-7.384E-1,
64400005.000000,3.143E+3,3.106E+3,6.667E-1,
64500005.000000,3.119E+3,3.105E+3,2.441E-1,
64600005.000000,3.178E+3,3.105E+3,1.293E+0,
64700005.000000,3.163E+3,3.105E+3,1.034E+0,
64800005.000000,3.137E+3,3.105E+3,5.782E-1,
64900005.000000,3.064E+3,3.104E+3,-7.293E-1,
65000005.000000,3.089E+3,3.104E+3,-2.721E-1,
65100005.000000,3.058E+3,3.104E+3,-8.297E-1,
65200005.000000,3.063E+3,3.104E+3,-7.344E-1,
65300005.000000,3.125E+3,3.103E+3,3.863E-1,
65400005.000000,2.986E+3,3.103E+3,-2.144E+0,
65500005.000000,3.024E+3,3.103E+3,-1.435E+0,
65600005.000000,3.106E+3,3.103E+3,5.920E-2,
65700005.000000,3.115E+3,3.102E+3,2.245E-1,
65800005.000000,3.073E+3,3.102E+3,-5.275E-1,
65900005.000000,3.092E+3,3.102E+3,-1.801E-1,
66000005.000000,3.066E+3,3.102E+3,-6.463E-1,
66100005.000000,3.057E+3,3.102E+3,-8.060E-1,
66200005.000000,3.164E+3,3.101E+3,1.114E+0,
66300005.000000,3.085E+3,3.101E+3,-2.903E-1,
66400005.000000,3.059E+3,3.101E+3,-7.577E-1,
66500005.000000,3.107E+3,3.101E+3,1.132E-1,
66600005.000000,3.187E+3,3.100E+3,1.533E+0,
66700005.000000,3.096E+3,3.100E+3,-7.662E-2,
66800005.000000,3.070E+3,3.100E+3,-5.424E-1,
66900005.000000,3.058E+3,3.100E+3,-7.567E-1,
67000005.000000,3.170E+3,3.100E+3,1.250E+0,
67100005.000000,3.168E+3,3.099E+3,1.218E+0,
67200005.000000,3.185E+3,3.099E+3,1.520E+0,
67300005.000000,3.087E+3,3.099E+3,-2.164E-1,
67400005.000000,3.167E+3,3.099E+3,1.211E+0,
67500005.000000,3.073E+3,3.099E+3,-4.622E-1,
67600005.000000,3.069E+3,3.098E+3,-5.312E-1,
67700005.000000,3.099E+3,3.098E+3,1.381E-2,
67800005.000000,3.108E+3,3.098E+3,1.787E-1,
67900005.000000,3.046E+3,3.098E+3,-9.394E-1,
68000005.000000,3.046E+3,3.098E+3,-9.359E-1,
68100005.000000,3.087E+3,3.097E+3,-1.883E-1,
68200005.000000,3.046E+3,3.097E+3,-9.291E-1,
68300005.000000,3.053E+3,3.097E+3,-7.979E-1,
68400005.000000,3.102E+3,3.097E+3,9.149E-2,
68500005.000000,3.183E+3,3.097E+3,1.529E+0,
68600005.000000,3.015E+3,3.097E+3,-1.485E+0,
68700005.000000,3.131E+3,3.096E+3,6.191E-1,
68800005.000000,3.120E+3,3.096E+3,4.264E-1,
68900005.000000,3.129E+3,3.096E+3,5.899E-1,
69000005.000000,3.148E+3,3.096E+3,9.299E-1,
69100005.000000,3.062E+3,3.096E+3,-6.081E-1,
69200005.000000,3.012E+3,3.095E+3,-1.521E+0,
69300005.000000,3.067E+3,3.095E+3,-5.111E-1,
69400005.000000,3.029E+3,3.095E+3,-1.202E+0,
69500005.000000,3.091E+3,3.095E+3,-7.137E-2,
69600005.000000,3.123E+3,3.095E+3,5.046E-1,
69700005.000000,3.085E+3,3.095E+3,-1.735E-1,
69800005.000000,3.161E+3,3.094E+3,1.183E+0,
69900005.000000,3.070E+3,3.094E+3,-4.387E-1,
70000005.000000,3.193E+3,3.094E+3,1.749E+0,
70100005.000000,3.017E+3,3.094E+3,-1.402E+0,
70200005.000000,3.073E+3,3.094E+3,-3.756E-1,
70300005.000000,3.036E+3,3.094E+3,-1.047E+0,
70400006.000000,3.071E+3,3.094E+3,-4.062E-1,
70500006.000000,3.122E+3,3.093E+3,5.127E-1,
70600006.000000,3.106E+3,3.093E+3,2.297E-1,
70700006.000000,3.001E+3,3.093E+3,-1.680E+0,
70800006.000000,3.198E+3,3.093E+3,1.859E+0,
70900006.000000,3.100E+3,3.093E+3,1.303E-1,
71000006.000000,3.053E+3,3.093E+3,-7.166E-1,
71100006.000000,2.982E+3,3.092E+3,-2.023E+0,
71200006.000000,3.098E+3,3.092E+3,1.024E-1,
71300006.000000,3.113E+3,3.092E+3,3.736E-1,
71400006.000000,2.955E+3,3.092E+3,-2.520E+0,
71500006.000000,3.061E+3,3.092E+3,-5.579E-1,
71600006.000000,2.987E+3,3.092E+3,-1.916E+0,
71700006.000000,3.108E+3,3.092E+3,2.945E-1,
71800006.000000,3.160E+3,3.091E+3,1.220E+0,
71900006.000000,3.033E+3,3.091E+3,-1.059E+0,
72000006.000000,3.055E+3,3.091E+3,-6.543E-1,
72100006.000000,3.060E+3,3.091E+3,-5.609E-1,
72200006.000000,3.020E+3,3.091E+3,-1.290E+0,
72300006.000000,3.176E+3,3.091E+3,1.513E+0,
72400006.000000,3.106E+3,3.091E+3,2.758E-1,
72500006.000000,3.010E+3,3.090E+3,-1.467E+0,
72600006.000000,3.116E+3,3.090E+3,4.593E-1,
72700006.000000,3.049E+3,3.090E+3,-7.467E-1,
72800006.000000,3.087E+3,3.090E+3,-5.588E-2,
72900006.000000,3.096E+3,3.090E+3,1.082E-1,
73000006.000000,3.029E+3,3.090E+3,-1.106E+0,
73100006.000000,3.052E+3,3.090E+3,-6.829E-1,
73200006.000000,3.140E+3,3.090E+3,8.994E-1,
73300006.000000,3.113E+3,3.089E+3,4.216E-1,
73400006.000000,3.093E+3,3.089E+3,6.556E-2,
73500006.000000,3.109E+3,3.089E+3,3.545E-1,
73600006.000000,3.117E+3,3.089E+3,4.995E-1,
73700006.000000,3.107E+3,3.089E+3,3.231E-1,
73800006.000000,3.018E+3,3.089E+3,-1.290E+0,
73900006.000000,3.212E+3,3.089E+3,2.175E+0,
74000006.000000,3.109E+3,3.089E+3,3.652E-1,
74100006.000000,3.075E+3,3.089E+3,-2.439E-1,
74200006.000000,3.126E+3,3.088E+3,6.724E-1,
74300006.000000,3.070E+3,3.088E+3,-3.302E-1,
74400006.000000,3.138E+3,3.088E+3,8.893E-1,
74500006.000000,3.060E+3,3.088E+3,-5.074E-1,
74600006.000000,2.952E+3,3.088E+3,-2.502E+0,
74700006.000000,3.055E+3,3.088E+3,-5.943E-1,
74800006.000000,3.042E+3,3.088E+3,-8.293E-1,
74900006.000000,3.086E+3,3.088E+3,-2.934E-2,
75000006.000000,3.108E+3,3.088E+3,3.673E-1,
75100006.000000,3.074E+3,3.087E+3,-2.420E-1,
75200006.000000,3.047E+3,3.087E+3,-7.303E-1,
75300006.000000,3.094E+3,3.087E+3,1.222E-1,
75400006.000000,3.090E+3,3.087E+3,5.215E-2,
75500006.000000,3.113E+3,3.087E+3,4.660E-1,
75600006.000000,3.036E+3,3.087E+3,-9.237E-1,
75700006.000000,3.152E+3,3.087E+3,1.161E+0,
75800006.000000,3.141E+3,3.087E+3,9.690E-1,
75900006.000000,3.101E+3,3.087E+3,2.587E-1,
76000006.000000,3.182E+3,3.086E+3,1.693E+0,
76100006.000000,3.179E+3,3.086E+3,1.642E+0,
76200006.000000,3.012E+3,3.086E+3,-1.354E+0,
76300006.000000,3.022E+3,3.086E+3,-1.168E+0,
76400006.000000,3.106E+3,3.086E+3,3.570E-1,
76500006.000000,3.022E+3,3.086E+3,-1.164E+0,
76600006.000000,3.075E+3,3.086E+3,-1.969E-1,
76700006.000000,3.117E+3,3.086E+3,5.584E-1,
76800006.000000,3.129E+3,3.086E+3,7.735E-1,
76900006.000000,3.086E+3,3.086E+3,6.518E-3,
77000006.000000,2.991E+3,3.086E+3,-1.729E+0,
77100006.000000,3.089E+3,3.085E+3,6.376E-2,
77200006.000000,3.121E+3,3.085E+3,6.378E-1,
77300006.000000,3.094E+3,3.085E+3,1.568E-1,
77400006.000000,3.106E+3,3.085E+3,3.734E-1,
77500006.000000,3.100E+3,3.085E+3,2.676E-1,
77600006.000000,3.066E+3,3.085E+3,-3.434E-1,
77700006.000000,2.994E+3,3.085E+3,-1.662E+0,
77800006.000000,3.041E+3,3.085E+3,-7.950E-1,
77900006.000000,3.084E+3,3.085E+3,-1.365E-2,
78000006.000000,3.080E+3,3.085E+3,-8.422E-2,
78100006.000000,3.010E+3,3.085E+3,-1.360E+0,
78200006.000000,3.031E+3,3.085E+3,-9.719E-1,
78300006.000000,3.142E+3,3.084E+3,1.027E+0,
78400006.000000,3.065E+3,3.084E+3,-3.494E-1,
78500006.000000,3.021E+3,3.084E+3,-1.151E+0,
78600006.000000,3.007E+3,3.084E+3,-1.408E+0,
78700006.000000,3.040E+3,3.084E+3,-7.999E-1,
78800006.000000,3.060E+3,3.084E+3,-4.343E-1,
78900006.000000,3.084E+3,3.084E+3,9.408E-4,
79000006.000000,3.087E+3,3.084E+3,5.633E-2,
79100006.000000,3.157E+3,3.084E+3,1.303E+0,
79200006.000000,3.103E+3,3.084E+3,3.462E-1,
79300006.000000,3.003E+3,3.084E+3,-1.472E+0,
79400006.000000,3.033E+3,3.084E+3,-9.182E-1,
79500006.000000,3.069E+3,3.083E+3,-2.616E-1,
79600006.000000,3.110E+3,3.083E+3,4.766E-1,
79700006.000000,3.036E+3,3.083E+3,-8.593E-1,
79800006.000000,3.110E+3,3.083E+3,4.793E-1,
79900006.000000,2.986E+3,3.083E+3,-1.779E+0,
80000006.000000,2.964E+3,3.083E+3,-2.188E+0,
80100006.000000,3.074E+3,3.083E+3,-1.634E-1,
80200006.000000,3.146E+3,3.083E+3,1.123E+0,
80300006.000000,3.147E+3,3.083E+3,1.142E+0,
80400006.000000,3.073E+3,3.083E+3,-1.777E-1,
80500006.000000,3.091E+3,3.083E+3,1.478E-1,
80600006.000000,3.080E+3,3.083E+3,-4.890E-2,
80700006.000000,3.023E+3,3.083E+3,-1.085E+0,
80800006.000000,3.071E+3,3.083E+3,-2.090E-1,
80900006.000000,3.101E+3,3.083E+3,3.320E-1,
81000006.000000,3.026E+3,3.082E+3,-1.026E+0,
81100006.000000,3.041E+3,3.082E+3,-7.504E-1,
81200006.000000,3.114E+3,3.082E+3,5.677E-1,
81300006.000000,3.125E+3,3.082E+3,7.647E-1,
81400006.000000,2.999E+3,3.082E+3,-1.519E+0,
81500006.000000,3.032E+3,3.082E+3,-9.103E-1,
81600006.000000,3.130E+3,3.082E+3,8.568E-1,
81700006.000000,3.028E+3,3.082E+3,-9.814E-1,
81800006.000000,3.110E+3,3.082E+3,5.031E-1,
81900006.000000,3.130E+3,3.082E+3,8.601E-1,
82000006.000000,3.011E+3,3.082E+3,-1.291E+0,
82100006.000000,2.983E+3,3.082E+3,-1.808E+0,
82200006.000000,3.163E+3,3.082E+3,1.446E+0,
82300006.000000,3.118E+3,3.082E+3,6.511E-1,
82400006.000000,2.985E+3,3.082E+3,-1.768E+0,
82500006.000000,3.095E+3,3.082E+3,2.422E-1,
82600006.000000,3.054E+3,3.081E+3,-4.970E-1,
82700006.000000,3.097E+3,3.081E+3,2.802E-1,
82800006.000000,3.056E+3,3.081E+3,-4.586E-1,
82900006.000000,3.022E+3,3.081E+3,-1.079E+0,
83000006.000000,3.170E+3,3.081E+3,1.576E+0,
83100006.000000,3.140E+3,3.081E+3,1.050E+0,
83200007.000000,3.065E+3,3.081E+3,-2.914E-1,
83300007.000000,3.049E+3,3.081E+3,-5.809E-1,
83400007.000000,3.060E+3,3.081E+3,-3.800E-1,
83500007.000000,3.151E+3,3.081E+3,1.248E+0,
83600007.000000,3.062E+3,3.081E+3,-3.418E-1,
83700007.000000,3.064E+3,3.081E+3,-3.046E-1,
83800007.000000,3.039E+3,3.081E+3,-7.584E-1,
83900007.000000,3.123E+3,3.081E+3,7.559E-1,
84000007.000000,2.980E+3,3.081E+3,-1.845E+0,
84100007.000000,3.164E+3,3.081E+3,1.482E+0,
84200007.000000,3.018E+3,3.081E+3,-1.140E+0,
84300007.000000,3.121E+3,3.081E+3,7.240E-1,
84400007.000000,3.052E+3,3.081E+3,-5.160E-1,
84500007.000000,3.048E+3,3.080E+3,-5.879E-1,
84600007.000000,3.076E+3,3.080E+3,-7.947E-2,
84700007.000000,3.094E+3,3.080E+3,2.452E-1,
84800007.000000,3.099E+3,3.080E+3,3.357E-1,
84900007.000000,3.155E+3,3.080E+3,1.331E+0,
85000007.000000,3.016E+3,3.080E+3,-1.169E+0,
85100007.000000,3.063E+3,3.080E+3,-3.102E-1,
85200007.000000,3.012E+3,3.080E+3,-1.241E+0,
85300007.000000,3.078E+3,3.080E+3,-3.742E-2,
85400007.000000,3.078E+3,3.080E+3,-3.659E-2,
85500007.000000,2.997E+3,3.080E+3,-1.516E+0,
85600007.000000,3.055E+3,3.080E+3,-4.512E-1,
85700007.000000,3.035E+3,3.080E+3,-8.149E-1,
85800007.000000,3.121E+3,3.080E+3,7.366E-1,
85900007.000000,3.017E+3,3.080E+3,-1.143E+0,
86000007.000000,3.092E+3,3.080E+3,2.201E-1,
86100007.000000,3.054E+3,3.080E+3,-4.654E-1,
86200007.000000,3.021E+3,3.080E+3,-1.068E+0,
86300007.000000,3.027E+3,3.080E+3,-9.567E-1,
86400007.000000,3.036E+3,3.080E+3,-7.912E-1,
86500007.000000,3.113E+3,3.080E+3,5.995E-1,
86600007.000000,3.107E+3,3.080E+3,4.932E-1,
86700007.000000,3.136E+3,3.079E+3,1.009E+0,
86800007.000000,3.012E+3,3.079E+3,-1.229E+0,
86900007.000000,3.116E+3,3.079E+3,6.559E-1,
87000007.000000,3.083E+3,3.079E+3,6.580E-2,
87100007.000000,3.126E+3,3.079E+3,8.351E-1,
87200007.000000,3.121E+3,3.079E+3,7.470E-1,
87300007.000000,3.099E+3,3.079E+3,3.552E-1,
87400007.000000,3.072E+3,3.079E+3,-1.297E-1,
87500007.000000,3.071E+3,3.079E+3,-1.471E-1,
87600007.000000,3.079E+3,3.079E+3,-2.024E-3,
87700007.000000,3.077E+3,3.079E+3,-3.739E-2,
87800007.000000,3.015E+3,3.079E+3,-1.166E+0,
87900007.000000,3.043E+3,3.079E+3,-6.526E-1,
88000007.000000,3.092E+3,3.079E+3,2.345E-1,
88100007.000000,3.020E+3,3.079E+3,-1.072E+0,
88200007.000000,3.033E+3,3.079E+3,-8.333E-1,
88300007.000000,3.060E+3,3.079E+3,-3.408E-1,
88400007.000000,3.111E+3,3.079E+3,5.770E-1,
88500007.000000,2.984E+3,3.079E+3,-1.735E+0,
88600007.000000,3.099E+3,3.079E+3,3.638E-1,
88700007.000000,3.069E+3,3.079E+3,-1.753E-1,
88800007.000000,3.125E+3,3.079E+3,8.287E-1,
88900007.000000,3.022E+3,3.079E+3,-1.030E+0,
89000007.000000,3.031E+3,3.079E+3,-8.648E-1,
89100007.000000,3.125E+3,3.079E+3,8.305E-1,
89200007.000000,3.081E+3,3.079E+3,4.430E-2,
89300007.000000,3.107E+3,3.079E+3,5.112E-1,
89400007.000000,3.156E+3,3.078E+3,1.380E+0,
89500007.000000,3.011E+3,3.078E+3,-1.229E+0,
89600007.000000,3.093E+3,3.078E+3,2.623E-1,
89700007.000000,3.110E+3,3.078E+3,5.670E-1,
89800007.000000,3.055E+3,3.078E+3,-4.224E-1,
89900007.000000,3.008E+3,3.078E+3,-1.282E+0,
90000007.000000,3.048E+3,3.078E+3,-5.485E-1,
90100007.000000,3.125E+3,3.078E+3,8.363E-1,
90200007.000000,3.052E+3,3.078E+3,-4.746E-1,
90300007.000000,3.085E+3,3.078E+3,1.226E-1,
90400007.000000,3.061E+3,3.078E+3,-3.102E-1,
90500007.000000,3.059E+3,3.078E+3,-3.459E-1,
90600007.000000,3.084E+3,3.078E+3,1.062E-1,
90700007.000000,2.965E+3,3.078E+3,-2.077E+0,
90800007.000000,3.051E+3,3.078E+3,-4.896E-1,
90900007.000000,3.113E+3,3.078E+3,6.271E-1,
91000007.000000,3.156E+3,3.078E+3,1.389E+0,
91100007.000000,3.025E+3,3.078E+3,-9.628E-1,
91200007.000000,2.950E+3,3.078E+3,-2.355E+0,
91300007.000000,3.040E+3,3.078E+3,-6.873E-1,
91400007.000000,3.010E+3,3.078E+3,-1.237E+0,
91500007.000000,3.173E+3,3.078E+3,1.689E+0,
91600007.000000,3.164E+3,3.078E+3,1.532E+0,
91700007.000000,3.096E+3,3.078E+3,3.273E-1,
91800007.000000,3.016E+3,3.078E+3,-1.125E+0,
91900007.000000,3.066E+3,3.078E+3,-2.119E-1,
92000007.000000,2.978E+3,3.078E+3,-1.827E+0,
92100007.000000,3.048E+3,3.078E+3,-5.376E-1,
92200007.000000,3.053E+3,3.078E+3,-4.462E-1,
92300007.000000,3.103E+3,3.078E+3,4.555E-1,
92400007.000000,3.078E+3,3.078E+3,7.182E-3,
92500007.000000,3.040E+3,3.078E+3,-6.815E-1,
92600007.000000,3.123E+3,3.078E+3,8.133E-1,
92700007.000000,3.217E+3,3.078E+3,2.459E+0,
92800007.000000,3.055E+3,3.078E+3,-4.071E-1,
92900007.000000,3.122E+3,3.077E+3,7.969E-1,
